slug,tag_name,start_date,attendance,host_name,country,latitude,longitude,url
2016-04-18-USYD,SWC,2016-04-18,18,Intersect Australia,AU,-33.887362,151.188741,http://intersectaustralia.github.io/2016-04-18-USYD/
2016-04-18-leeds,SWC,2016-04-18,18,University of Leeds,GB,53.808116,-1.55231,http://arcleeds.github.io/2016-04-18-leeds/
2016-04-18-pfr,SWC,2016-04-18,36,New Zealand eScience Infrastructure,NZ,-36.890812,174.725736,http://nesi.github.io/2016-04-18-pfr/
2016-04-19-GriffithUni,SWC,2016-04-19,22,Griffith University,AU,-27.552079,153.054078,https://bio-swc-bne.github.io/2016-04-19-GriffithUni/
2016-04-19-USDA-Athens-GA,DC,2016-04-19,30,United States Deparment of Agriculture,US,33.9250964,-83.3606096,https://adamobeng.github.io/2016-04-19-USDA-Athens-GA/
2016-04-23-OSU-Spring,DC,2016-04-23,15,Ohio State,US,44.5650684,-123.2760448,http://vantuyls.github.io/2016-04-23-OSU-Spring
2016-04-25-UW-mke,SWC,2016-04-25,27,University of Wisconsin - Madison,US,43.017486,-87.904112,http://sstevens2.github.io/2016-04-25-UW-mke/
2016-04-25-stanford,SWC,2016-04-25,47,Stanford University,US,37.430674,-122.164824,http://theavanrossum.github.io/2016-04-25-Stanford/
2016-04-25-utoronto,SWC,2016-04-25,29,University of Toronto,CA,43.66455,-79.399462,http://uoftcoders.github.io/2016-04-25-utoronto/
2016-04-27-NIH,SWC,2016-04-27,20,National Institutes of Health,US,39.2927983,-76.5508272,http://seandavi.github.io/2016-04-27-NIH/
2016-04-27-ou,SWC,2016-04-27,12,University of Oklahoma,US,35.208275,-97.445848,http://oulib-swc.github.io/2016-04-27-ou/
2016-04-28-ualberta,SWC,2016-04-28,16,University of Alberta,CA,53.527609,-113.522002,http://computecanada.github.io/2016-04-28-ualberta/
2016-04-28-upenn,SWC,2016-04-28,17,University of Pennsylvania,US,39.9498678,-75.2003543,http://jennifershelton.github.io/2016-04-28-UPenn/
2016-04-29-ucsf,SWC,2016-04-29,55,University of California San Francisco,US,37.767411,-122.390344,http://bsmith89.github.io/2016-04-29-ucsf/
2016-05-02-umichigan,SWC,2016-05-02,22,University of Michigan,US,42.283501,-83.733845,http://umswc.github.io/2016-05-02-umichigan/
2016-05-04-dupont,DC,2016-05-04,26,Dupont Industrial Biosciences,US,37.418962,-122.145905,http://qjcg.github.io/2016-05-04-dupont
2016-05-04-instructor-training-ssi,TTT,2016-05-04,15,SSI Software Sustainability Institute,GB,55.92155,-3.174546,http://swcarpentry.github.io/2016-05-04-instructor-training-ssi/
2016-05-05-saintmarys,"SWC,unresponsive",2016-05-05,0,Saint Mary's University,CA,44.632284,-63.580241,http://computecanada.github.io/2016-05-05-saintmarys/
2016-05-05-uwaterloo,"SWC,unresponsive",2016-05-05,0,University of Waterloo,CA,43.4679,-80.5432,http://ppomorsk.github.io/2016-05-05-uwaterloo/
2016-05-06-RDAP16-Atlanta,DC,2016-05-06,35,Association for Information Science and Technology,US,33.7591465,-84.3950201,http://vantuyls.github.io/2016-05-06-RDAP16-Atlanta/
2016-05-07-Krakow,SWC,2016-05-07,13,Cyfronet,PL,50.069013,19.909226,http://klemensnoga.github.io/2016-05-07-Krakow/
2016-05-09-utoronto,SWC,2016-05-09,37,University of Toronto,CA,43.66455,-79.399462,http://uoftcoders.github.io/2016-05-09-utoronto/
2016-05-11-ttt-compute-canada,TTT,2016-05-11,27,Software Carpentry,CA,43.66096,-79.39972,http://swcarpentry.github.io/2016-05-11-ttt-compute-canada/
2016-05-12-CharlesDarwinUni,"DC,unresponsive",2016-05-12,0,Charles Darwin University,AU,-12.3722,130.8689,http://combine-australia.github.io/2016-05-12-CharlesDarwinUni/
2016-05-14-ubc,"SWC,unresponsive",2016-05-14,0,University of British Columbia,CA,49.262465,-123.24509,http://computecanada.github.io/2016-05-14-ubc
2016-05-16-CAM,DC,2016-05-16,34,University of Cambridge,GB,52.201951,0.122514,http://lgatto.github.io/2016-05-16-CAM/
2016-05-16-csdms,SWC,2016-05-16,19,Community Surface Dynamics Modeling System,US,40.00961,-105.242285,http://mperignon.github.io/2016-05-16-csdms/
2016-05-16-royalholloway,SWC,2016-05-16,0,"Royal Holloway, University of London",GB,51.4259853,-0.5646045,http://jttkim.github.io/2016-05-16-royalholloway/
2016-05-16-scipyla,"SWC,unresponsive",2016-05-16,0,Universidade Federal de Santa Catarina,BR,-22.817387,-47.06843,https://rgaiacs.github.io/2016-05-16-scipyla
2016-05-17-UBC,"SWC,unresponsive",2016-05-17,0,University of British Columbia,CA,49.266697,-123.254331,http://billmills.github.io/2016-05-17-UBC/
2016-05-17-ucsd,SWC,2016-05-17,21,University of California San Diego,US,32.87527,-117.236917,http://ucsdlib.github.io/2016-05-17-ucsd/
2016-05-18-ttt-online,"TTT,online",2016-05-18,23,Software Carpentry,W3,-48.876667,-123.393333,https://swcarpentry.github.io/2016-05-18-ttt-online
2016-05-21-ubc,SWC,2016-05-21,0,University of British Columbia,CA,49.262465,-123.24509,http://computecanada.github.io/2016-05-21-ubc
2016-05-23-BiodesignASU,SWC,2016-05-23,6,Arizona State University,US,33.419724,-111.928378,http://www.adamjorr.com/2016-05-23-BiodesignASU/
2016-05-23-nist,"unresponsive,SWC",2016-05-23,0,National Institute of Standards and Technology,US,39.13523,-77.216155,https://pages.nist.gov/2016-05-23-nist/
2016-05-23-okstate,SWC,2016-05-23,25,Oklahoma State University,US,36.123056,-97.069722,https://osu-swc.github.io/2016-05-23-okstate/
2016-05-23-unicamp,"SWC,unresponsive",2016-05-23,0,Universidade Estadual de Campinas,BR,-22.817387,-47.06843,https://rgaiacs.github.io/2016-05-23-unicamp/
2016-05-24-mcmaster,SWC,2016-05-24,32,McMaster University,CA,43.262245,-79.920286,http://computecanada.github.io/2016-05-24-mcmaster/
2016-05-24-proto204,SWC,2016-05-24,39,Unit of Neuroscience Information and Complexity,FR,48.70009,2.16993,https://paris-swc.github.io/2016-05-24-proto204/
2016-05-25-culibraries,SWC,2016-05-25,24,University of Colorado,US,40.008719,-105.271012,http://mperignon.github.io/2016-05-25-culibraries/
2016-05-25-lunduni,SWC,2016-05-25,21,Lund University,SE,55.70746,13.194677,http://alexsavio.github.io/2016-05-25-lunduni/
2016-05-25-ou_reu,SWC,2016-05-25,10,University of Oklahoma,US,35.181793,-97.440137,http://oulib-swc.github.io/2016-05-25-ou_reu/
2016-05-26-NIH,DC,2016-05-26,22,National Institutes of Health,US,39.0027815,-77.1044218,http://datacarpentry.github.io/2016-05-26-NIH/
2016-05-26-nist,"SWC,unresponsive",2016-05-26,0,National Institute of Standards and Technology,US,39.13523,-77.216155,https://pages.nist.gov/2016-05-26-nist/
2016-05-26-sfwmd,DC,2016-05-26,15,South Florida Water Management District,US,26.675907,-80.095131,http://jsta.github.io/2016-05-26-sfwmd/
2016-05-26-utoronto,"SWC,WiSE",2016-05-26,30,University of Toronto,CA,43.66455,-79.399462,http://uoftcoders.github.io/2016-05-26-utoronto/
2016-05-27-ccsl,"SWC,unresponsive",2016-05-27,0,Centro de Competencia em Software Livre,BR,-23.558745,-46.731859,https://rgaiacs.github.io/2016-05-27-ccsl
2016-05-30-Zurich,DC,2016-05-30,40,University of Zurich,CH,47.397243,8.549121,http://lmweber.github.io/2016-05-30-Zurich/
2016-05-31-CQU-R,SWC,2016-05-31,11,CQUniversity,AU,-23.3241079,150.5194524,https://bio-swc-bne.github.io/2016-05-31-CQU-R/index.html
2016-05-31-NDIC,DC,2016-05-31,24,Society of Quality Assurance,US,39.7459,-105.0026,
2016-05-31-puertorico,DC,2016-05-31,12,University of Puerto Rico,PR,18.2094459,-67.2105816,http://fmichonneau.github.io/2016-06-03-upr-mayaguez/
2016-06-01-mcgill,"SWC,unresponsive",2016-06-01,0,McGill University,CA,45.508983,-73.581343,http://mkcor.github.io/2016-06-01-mcgill/
2016-06-01-wisc,DC,2016-06-01,27,University of Wisconsin - Madison,US,43.0718462,-89.4100213,http://uw-madison-aci.github.io/2016-06-01-uwmadison/
2016-06-02-frb_washingtondc,DC,2016-06-02,11,Federal Reserve Board,US,38.896683,-77.040452,http://johnrmoreau.github.io/2016-06-02-FederalReserveBoard/
2016-06-02-imagexd,SWC,2016-06-02,8,Berkeley Institute for Data Science,US,37.872208,-122.259493,http://www.imagexd.org/2016-06-02-imagexd/
2016-06-03-kansas_state,SWC,2016-06-03,30,Kansas State University,US,39.03913,-94.59284,https://oulib-swc.github.io/2016-06-03-gpn/
2016-06-06-Bishops,"SWC,unresponsive",2016-06-06,0,Université Bishop's,CA,45.365938,-71.8490488,https://ecole2016.calculquebec.ca/
2016-06-06-GriffithUni-Python,"SWC,unresponsive",2016-06-06,0,Griffith University,AU,-27.962224,153.381897,https://bio-swc-bne.github.io/2016-06-06-GriffithUni-Python/
2016-06-07-TGAC,SWC,2016-06-07,16,The Genome Analysis Centre,GB,52.62173,1.2183423,http://tgac.github.io/2016-06-07-TGAC/
2016-06-07-albany,SWC,2016-06-07,18,New Zealand eScience Infrastructure,NZ,-36.734667,174.692639,http://nesi.github.io/2016-06-07-albany/
2016-06-07-palmerstonnorth,SWC,2016-06-07,37,New Zealand eScience Infrastructure,NZ,-40.3846111,175.6162777,https://bhjolly.github.io/2016-06-07-palmerstonnorth/
2016-06-07-ucincinnati,DC,2016-06-07,16,University of Cincinnati,US,39.1387745,-84.5065134,http://qjcg.github.io/2016-06-07-ucincinnati/
2016-06-08-ECSU,SWC,2016-06-08,16,Elizabeth City State University,US,36.282015,-76.214808,http://shwina.github.io/2016-06-08-ECSU/
2016-06-08-LANGEBIO-Mexico,SWC,2016-06-08,31,Langebio,MX,20.7200628,-101.3323116,http://liz-fernandez.github.io/2016-06-08-LANGEBIO-Mexico/
2016-06-08-researchpark,SWC,2016-06-08,8,University of Illinois at Urbana-Champaign,US,40.0911053,-88.2423438,http://davis68.github.io/2016-06-08-researchpark/
2016-06-08-ttt-arizona,"TTT,online",2016-06-08,17,University of Arizona,W3,-48.876667,-123.393333,https://swcarpentry.github.io/2016-06-08-ttt-arizona/
2016-06-08-ttt-online,"TTT,online",2016-06-08,7,Software Carpentry,W3,-48.876667,-123.393333,http://christinalk.github.io/2016-06-08-ttt-online/
2016-06-08-uwmadison,SWC,2016-06-08,27,University of Wisconsin - Madison,US,43.0729124,-89.4124567,http://uw-madison-aci.github.io/2016-06-08-uwmadison/
2016-06-09-Belfast,SWC,2016-06-09,26,Queen's University Belfast,GB,54.584409,-5.934049,http://hpcarcher.github.io/2016-06-09-Belfast/
2016-06-09-NIH,SWC,2016-06-09,27,National Institutes of Health,US,39.001716,-77.103979,http://agt24.github.io/2016-06-09-NIH/
2016-06-09-nyu,SWC,2016-06-09,37,New York University,US,40.72672,-73.997313,http://jcamins.github.io/2016-06-09-nyu/
2016-06-11-Tucson,"unresponsive,SWC",2016-06-11,0,University of Arizona,US,32.231892,-110.949373,http://uhilgert.github.io/2016-06-11-Tucson/
2016-06-13-cornell,DC,2016-06-13,31,Cornell University,US,42.448743,-76.47657,http://erdavenport.github.io/2016-06-13-cornell/
2016-06-14-uw,SWC,2016-06-14,27,University of Washington,US,47.653371,-122.3118098,http://uwescience.github.io/2016-06-14-uw/
2016-06-15-USDA-NOLA,DC,2016-06-15,11,United States Deparment of Agriculture,US,30.018648,-90.089545,http://aurielfournier.github.io/2016-06-15-USDA-NOLA/
2016-06-15-ou_bio,SWC,2016-06-15,22,University of Oklahoma,US,35.208275,-97.445848,https://oulib-swc.github.io/2016-06-15-ou_bio
2016-06-16-VetSciUnimelb,SWC,2016-06-16,38,COMBINE,AU,-37.7976642,144.9532509,http://combine-australia.github.io/2016-06-16-VetSciUnimelb/
2016-06-16-leeds,SWC,2016-06-16,12,University of Leeds,GB,53.808225,-1.562333,http://arcleeds.github.io/2016-06-16-leeds/
2016-06-17-ihub-nairobi,SWC,2016-06-17,16,"iHub, Nairobi, Kenya",KE,-1.2987187,36.788576,http://moorepants.github.io/2016-06-17-ihub-nairobi/
2016-06-20-Oslo-SWC,SWC,2016-06-20,11,University of Oslo,NO,59.939673,10.723284,http://uio-carpentry.github.io/2016-06-20-Oslo-SWC/
2016-06-20-lausanne,SWC,2016-06-20,29,University of Lausanne,CH,46.5195381,6.5737971,https://sib-swiss.github.io/2016-06-20-lausanne/
2016-06-21-LTU,SWC,2016-06-21,10,Intersect Australia,AU,-37.720935,145.048445,https://intersectaustralia.github.io/2016-06-21-LTU/
2016-06-22-Christchurch,SWC,2016-06-22,40,New Zealand eScience Infrastructure,NZ,-43.526519,172.582944,http://richardclare.github.io/2016-06-22-Christchurch/
2016-06-22-UCL_software_carpentry,SWC,2016-06-22,22,University College London,GB,51.521869,-0.134323,http://ucl-rits.github.io/2016-06-22-UCL_software_carpentry/
2016-06-23-CC,"DC,unresponsive",2016-06-23,,Compute Canada,CA,53.5270327,-113.521746,http://datacarpentry.github.io/2016-06-23-CC/
2016-06-23-basel,SWC,2016-06-23,18,SIB Swiss Institute of Bioinformatics,CH,47.559934,7.580651,https://swissbib.github.io/2016-06-23-basel/
2016-06-23-leeds,SWC,2016-06-23,22,University of Leeds,GB,53.809847,-1.555563,http://arcleeds.github.io/2016-06-23-leeds/
2016-06-23-ualberta-DC,DC,2016-06-23,15,University of Alberta,CA,53.527297,-113.519881,http://www.datacarpentry.org/2016-06-23-CC/
2016-06-27-cfmehu,SWC,2016-06-27,38,University of the Basque Country,ES,43.307939,-2.010632,http://iamc.eu/2016-06-27-cfmehu/
2016-06-27-clemson,SWC,2016-06-27,25,Clemson University,US,34.674915,-82.835256,https://shwina.github.io/2016-06-27-clemson/
2016-06-27-leeds,SWC,2016-06-27,24,University of Leeds,GB,53.805495,-1.552041,http://arcleeds.github.io/2016-06-27-leeds/
2016-06-29-Otago,SWC,2016-06-29,23,University of Otago,NZ,-45.864437,170.513253,https://mikblack.github.io/2016-06-29-Otago/
2016-06-29-frb_washingtondc,SWC,2016-06-29,14,Federal Reserve Board,US,38.896595,-77.040769,http://aurielfournier.github.io/2016-06-29-federal-reserve/
2016-06-29-leeds,SWC,2016-06-29,27,University of Leeds,GB,53.805573,-1.555464,http://arcleeds.github.io/2016-06-29-leeds/
2016-06-30-Oslo-ttt,TTT,2016-06-30,22,University of Oslo,NO,59.940171,10.7233982,http://uio-carpentry.github.io/2016-06-30-Oslo-ttt/
2016-07-06-pnnl,SWC,2016-07-06,25,Pacific Northwest National Lab ,US,46.345195,-119.27923,http://thomas-patrick-boyle.github.io/2016-07-06-pnnl/
2016-07-11-UNSW,SWC,2016-07-11,26,Intersect Australia,AU,-33.918488,151.227858,https://intersectaustralia.github.io/2016-07-11-UNSW/
2016-07-11-UoA-winterbootcamp,"SWC,unresponsive",2016-07-11,,New Zealand eScience Infrastructure,NZ,-36.852231,174.768017,https://uoa-eresearch.github.io/2016-07-11-UoA-winterbootcamp/
2016-07-11-UoA-winterbootcamp-II,"SWC,unresponsive",2016-07-11,,New Zealand eScience Infrastructure,NZ,-36.852622,174.767751,http://bioinformatics-institute.github.io//2016-07-11-UoA-winterbootcamp-II/
2016-07-11-bne-R,SWC,2016-07-11,1,University of Queensland,AU,-27.501425,153.01493,https://bio-swc-bne.github.io/2016-07-11-bne-R/
2016-07-11-ttt-scipy,TTT,2016-07-11,21,Software Carpentry,US,30.285868,-97.735654,https://swcarpentry.github.io/2016-07-11-ttt-scipy/
2016-07-12-Oxford,SWC,2016-07-12,32,University of Oxford,GB,51.752021,-1.257726,http://jules32.github.io/2016-07-12-Oxford/
2016-07-14-UNO,SWC,2016-07-14,27,University of Nebraska - Omaha,US,41.247045,-96.016905,https://npavlovikj.github.io/2016-07-14-UNO/
2016-07-18-curtin,"SWC,unresponsive",2016-07-18,0,Curtin University,AU,-32.007532,115.894223,http://curtinic.github.io/SWC-2016-07-18/
2016-07-18-usq,"SWC,unresponsive",2016-07-18,0,University of Southern Queensland,AU,-27.606578,151.935113,https://fgacenga.github.io/2016-07-18-usq/
2016-07-18-zurich,DC,2016-07-18,38,University of Zurich,CH,47.397817,8.550574,https://markrobinsonuzh.github.io/2016-07-18-zurich/
2016-07-20-UTS_Library_Data_Carpentry,DC,2016-07-12,40,University of Melbourne,AU,-33.880842,151.202238,https://alistairwalsh.github.io/2016-07-20-UTS_Library_Data_Carpentry/
2016-07-21-sfwmd,DC,2016-07-21,10,South Florida Water Management District,US,26.675907,-80.095131,https://jsta.github.io/2016-07-21-sfwmd/
2016-07-25-philippines,DC,2016-07-25,42,California State University Monterey Bay,PH,14.701128,121.044617,http://dipnet.github.io/2016-07-25-Philippines/
2016-07-26-BU,DC,2016-07-26,18,Boston University,US,42.336389,-71.072403,https://jhollist.github.io/2016-07-26-boston-university/
2016-07-26-okstate,SWC,2016-07-26,4,Oklahoma State University,US,36.123056,-97.069722,https://osu-swc.github.io/2016-07-26-okstate/
2016-07-28-colorado-state,SWC,2016-07-28,20,Colorado State University,US,40.572874,-105.087266,http://recology.info/2016-07-28-colorado-state/
2016-08-01-codata-rda-trieste,SWC,2016-08-01,68,Abdus Salam International Centre for Theoretical Physics,IT,45.704121,13.719268,https://anelda.github.io/2016-08-01-codata-rda-trieste/
2016-08-01-ufpr,SWC,2016-08-01,14,Universidade Federal do Paraná,BR,-25.450877,-49.231512,https://abelsiqueira.github.io/2016-08-01-ufpr/
2016-08-02-dsiti,"SWC,unresponsive",2016-08-02,0,"Department of Science, Information Technology and Innovation",AU,-27.500077,153.014352,https://bio-swc-bne.github.io/2016-08-02-dsiti
2016-08-03-frb_washingtondc,DC,2016-08-02,16,Federal Reserve Board,US,38.893403,-77.044948,https://arthur-e.github.io/2016-08-03-FederalReserveBoard/
2016-08-04-UCSF-Python,SWC,2016-08-04,31,University of California San Francisco,US,37.767411,-122.390344,https://dgasmith.github.io/2016-08-04-UCSF-Python/
2016-08-04-UCSF-R,SWC,2016-08-04,36,University of California San Francisco,US,37.767411,-122.390344,https://jt14den.github.io/2016-08-04-UCSF-R
2016-08-05-hobart,SWC,2016-08-26,45,Data Science Hobart,AU,-42.886048,147.335837,https://datasciencehobart.github.io/2016-08-05-hobart/
2016-08-07-neon_esa,DC,2016-08-07,23,Neon Data Skills,US,,,
2016-08-08-uottawa,SWC,2016-08-08,30,Compute Canada,CA,45.422661,-75.68247,https://cac-staff.github.io/summer-school-2016
2016-08-09-rmacc,SWC,2016-08-09,20,University of Colorado,US,40.5853,-105.0844,http://knuths.github.io/2016-08-09-rmacc/
2016-08-10-Pre-Pycon_Data_Carpentry_Workshop,DC,2016-08-10,33,VLSCI,AU,-37.8001462,144.9643461,https://alistairwalsh.github.io/2016-08-10-Pre-Pycon_Data_Carpentry_Workshop/
2016-08-11-ISU,DC,2016-08-11,32,Iowa State University,US,42.027559,-93.652643,https://metajinomics.github.io/2016-08-11-ISU/
2016-08-11-cornell-mbg,SWC,2016-08-11,28,Cornell University,US,42.448664,-76.476377,https://erdavenport.github.io/2016-08-11-cornell-mbg/
2016-08-15-msu,SWC,2016-08-15,10,Michigan State University,US,42.724054,-84.476318,https://emilydolson.github.io/2016-08-15-msu
2016-08-16-WSU,"SWC,unresponsive",2016-08-16,0,Intersect Australia,AU,-33.811304,151.024265,https://intersectaustralia.github.io/2016-08-16-WSU/
2016-08-17-UF-Informatics-Institute,SWC,2016-08-17,52,University of Florida,US,29.648248,-82.344031,https://acislab.github.io/2016-08-17-UF-Informatics-Institute
2016-08-17-ou,SWC,2016-08-17,3,University of Oklahoma,US,35.208275,-97.445848,https://oulib-swc.github.io/2016-08-17-ou/
2016-08-17-vumc,SWC,2016-08-17,22,Vanderbilt University,US,36.144592,-86.803113,https://vubiostat.github.io/2016-08-17-vumc/
2016-08-19-stonybrook,DC,2016-08-19,23,Stony Brook University,US,30.512958,-96.29399,https://hnakhoul.github.io/2016-08-18-stonybrook/
2016-08-22-aarhus,SWC,2016-08-22,19,Aarhus University,DK,56.172666,10.205625,https://chrismedrela.github.io/2016-08-22-aarhus/
2016-08-22-edinburgh,DC,2016-08-22,24,University of Edinburgh,GB,55.942828,-3.189147,https://rgaiacs.github.io/2016-08-22-edinburgh
2016-08-22-johns_hopkins,SWC,2016-08-22,19,Johns Hopkins University,US,39.330496,-76.620046,http://mahdisadjadi.com/2016-08-22-johnshopkins/
